model_name,array_str,row_names,column_names,num_row,num_col
bestmodel_h453DnUwvNQQ,"[-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_Q6rYzBUz4gOt,"[-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12']",3,13
bestmodel_jJQMbeMNDHhK,"[1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,2.0,-2.0,0.0,-2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",3,12
bestmodel_m1ULjbflWL6Z,"[-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,-2.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_hx1KOn3s7Xfl,"[-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0]","['S2', 'S1', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",3,11
bestmodel_Q9UzYlEDzgZs,"[0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",3,7
bestmodel_orulheYJEsVL,"[-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",3,11
bestmodel_rhRvkuQlUxK8,"[1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,2.0,0.0,0.0,0.0,1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",3,7
bestmodel_rwMrpoP0OYp9,"[0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",3,7
bestmodel_InybuOSuRZtA,"[1.0,1.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-2.0,1.0,0.0,-2.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_K7SFMCtTmGhm,"[0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",3,9
bestmodel_J6MqLcj6yXoO,"[-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,-1.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_CHcMTtXUkI4n,"[-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",3,10
bestmodel_eisBmQQ6JsR0,"[-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,2.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,0.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14']",3,15
bestmodel_qJvnSEoTkkDO,"[1.0,0.0,0.0,2.0,-1.0,0.0,0.0,-2.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5']",3,6
bestmodel_FTxF1hdHhTiQ,"[0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",3,11
bestmodel_qUTdG08bEOH0,"[-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",3,12
bestmodel_Kmyf3UhqSObF,"[-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,0.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",3,9
bestmodel_ex79LhkIiz3a,"[-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-2.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",3,9
bestmodel_j01zTPqwhPOG,"[-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13']",3,14
bestmodel_G33T6u7eNYWX,"[1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",3,7
bestmodel_Dg7Be8rbzCid,"[1.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",3,12
bestmodel_pIAj2vadunnQ,"[0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_k5ezLE7ouWfs,"[-1.0,2.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,0.0,2.0,1.0,-1.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",3,10
bestmodel_PaFEayB4Ix5f,"[1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,2.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",3,9
bestmodel_rnoJrWz2fqLo,"[-1.0,2.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",3,10
bestmodel_jrgyuYnjJxeF,"[-1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,2.0,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]","['S2', 'S1', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",3,12
bestmodel_qWgYRZFV8YzG,"[-1.0,1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",3,11
bestmodel_KrIanCstPbc2,"[0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",3,7
bestmodel_fkyLI4dG885y,"[-2.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_Qg33ilNYt4bo,"[-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",3,9
bestmodel_fH6NG0EVnkQF,"[1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",3,12
bestmodel_jWfXQ888zcoI,"[-1.0,0.0,1.0,0.0,-1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,2.0,-1.0,0.0,1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4']",3,5
bestmodel_LUFNG4YMWL2m,"[-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,-2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,2.0,-1.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",3,9
bestmodel_MimYldZ1fUBd,"[0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8']",3,9
bestmodel_HEsX38r8dtxX,"[1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,2.0,-1.0,0.0,1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_lTVwffqNsuD6,"[0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5']",3,6
bestmodel_HuuyxXMRLJkp,"[1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",3,12
bestmodel_mXFpb2robXtM,"[-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12']",3,13
bestmodel_quC1nDcJhu9q,"[-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,-2.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",3,10
bestmodel_DXHdE8PF9zCe,"[1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,2.0,0.0,0.0,-1.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4']",3,5
bestmodel_I5gNgx3RFtjF,"[0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5']",3,6
bestmodel_ISHye8rz0MiN,"[0.0,0.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,2.0,1.0,-1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5']",3,6
bestmodel_OrzPqih5oL53,"[0.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",3,10
bestmodel_inT1FTZTBe2p,"[1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",3,10
bestmodel_E2n0rNx18SM1,"[1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,1.0,0.0,-1.0,-1.0,1.0,0.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11']",3,12
bestmodel_QG0rWlOfUBo7,"[-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,2.0,-1.0,0.0,0.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9']",3,10
bestmodel_DhSXtLUiqfmG,"[-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,-1.0,0.0,-1.0]","['S1', 'S0', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",3,11
bestmodel_j46X2JZCCQUZ,"[1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,-1.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",3,7
bestmodel_eIUXtUBvV28i,"[-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",3,11
bestmodel_OOwcy8PItRGQ,"[-1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,0.0,1.0,1.0,-2.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0]","['S1', 'S2', 'S0']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10', '_J11', '_J12', '_J13', '_J14']",3,15
bestmodel_NcG0CX6CT20X,"[1.0,0.0,0.0,0.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,-2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7', '_J8', '_J9', '_J10']",3,11
bestmodel_K8qGgHOIEYoH,"[-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,-2.0,0.0,2.0]","['S0', 'S1', 'S2']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_J6z4MtcP40f8,"[-2.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
bestmodel_mnzMpLEneIdo,"[-2.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6']",3,7
bestmodel_fU0aO5zTEUrp,"[-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-2.0]","['S0', 'S2', 'S1']","['_J0', '_J1', '_J2', '_J3', '_J4', '_J5', '_J6', '_J7']",3,8
